idx,workerid,sentence,followup,stype,ftype,response,OP1,OP1_type,OP2,OP2_type,comments,slide_number_in_experiment,proliferate.condition
92,669,I forgot a fact from the history lecture,even though it was an important fact.,Sc,F1,6.0,na_control,na_control,na_control,na_control,,6,Group 24
92,707,I forgot a fact from the history lecture,even though it was an important fact.,Sc,F1,6.0,na_control,na_control,na_control,na_control,,14,Group 24
92,737,I forgot a fact from the history lecture,even though it was an important fact.,Sc,F1,7.0,na_control,na_control,na_control,na_control,i didnt even have to think if it was natural or not it just is,5,Group 24
92,766,I forgot a fact from the history lecture,even though it was an important fact.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,11,Group 24
92,794,I forgot a fact from the history lecture,even though it was an important fact.,Sc,F1,5.0,na_control,na_control,na_control,na_control,,25,Group 24
92,822,I forgot a fact from the history lecture,even though it was an important fact.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,5,Group 24
92,851,I forgot a fact from the history lecture,even though it was an important fact.,Sc,F1,6.0,na_control,na_control,na_control,na_control,,6,Group 24
92,638,I forgot a fact from the history lecture,which is to say that I forgot all facts from the history lecture.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,10,Group 23
92,662,I forgot a fact from the history lecture,which is to say that I forgot all facts from the history lecture.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,10,Group 23
92,706,I forgot a fact from the history lecture,which is to say that I forgot all facts from the history lecture.,Sc,F2,5.0,na_control,na_control,na_control,na_control,,10,Group 23
92,736,I forgot a fact from the history lecture,which is to say that I forgot all facts from the history lecture.,Sc,F2,7.0,na_control,na_control,na_control,na_control,,9,Group 23
92,765,I forgot a fact from the history lecture,which is to say that I forgot all facts from the history lecture.,Sc,F2,3.0,na_control,na_control,na_control,na_control,"Again, slightly sarcastic.",7,Group 23
92,811,I forgot a fact from the history lecture,which is to say that I forgot all facts from the history lecture.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,19,Group 23
92,850,I forgot a fact from the history lecture,which is to say that I forgot all facts from the history lecture.,Sc,F2,2.0,na_control,na_control,na_control,na_control,,14,Group 23
92,864,I forgot a fact from the history lecture,which is to say that I forgot all facts from the history lecture.,Sc,F2,3.0,na_control,na_control,na_control,na_control,,15,Group 23
93,653,I didn't answer most questions in the exam,"in fact, I only answered five out of twenty questions.",S,F1,7.0,didn't,NEG,most,QD,,23,Group 18
93,680,I didn't answer most questions in the exam,"in fact, I only answered five out of twenty questions.",S,F1,7.0,didn't,NEG,most,QD,,23,Group 18
93,705,I didn't answer most questions in the exam,"in fact, I only answered five out of twenty questions.",S,F1,4.0,didn't,NEG,most,QD,,20,Group 18
93,731,I didn't answer most questions in the exam,"in fact, I only answered five out of twenty questions.",S,F1,7.0,didn't,NEG,most,QD,,15,Group 18
93,761,I didn't answer most questions in the exam,"in fact, I only answered five out of twenty questions.",S,F1,7.0,didn't,NEG,most,QD,,24,Group 18
93,791,I didn't answer most questions in the exam,"in fact, I only answered five out of twenty questions.",S,F1,7.0,didn't,NEG,most,QD,,11,Group 18
93,819,I didn't answer most questions in the exam,"in fact, I only answered five out of twenty questions.",S,F1,7.0,didn't,NEG,most,QD,,5,Group 18
93,845,I didn't answer most questions in the exam,"in fact, I only answered five out of twenty questions.",S,F1,6.0,didn't,NEG,most,QD,,11,Group 18
93,647,I didn't answer most questions in the exam,but I did answer around half of the questions.,S,F2,2.0,didn't,NEG,most,QD,,15,Group 26
93,678,I didn't answer most questions in the exam,but I did answer around half of the questions.,S,F2,2.0,didn't,NEG,most,QD,,9,Group 26
93,702,I didn't answer most questions in the exam,but I did answer around half of the questions.,S,F2,7.0,didn't,NEG,most,QD,,5,Group 26
93,729,I didn't answer most questions in the exam,but I did answer around half of the questions.,S,F2,2.0,didn't,NEG,most,QD,,11,Group 26
93,759,I didn't answer most questions in the exam,but I did answer around half of the questions.,S,F2,4.0,didn't,NEG,most,QD,,26,Group 26
93,789,I didn't answer most questions in the exam,but I did answer around half of the questions.,S,F2,7.0,didn't,NEG,most,QD,,10,Group 26
93,815,I didn't answer most questions in the exam,but I did answer around half of the questions.,S,F2,6.0,didn't,NEG,most,QD,,14,Group 26
93,843,I didn't answer most questions in the exam,but I did answer around half of the questions.,S,F2,2.0,didn't,NEG,most,QD,,7,Group 26
93,654,I skipped most questions in the exam,"in fact, I only answered five out of twenty questions.",Sc,F1,7.0,na_control,na_control,na_control,na_control,,19,Group 1
93,681,I skipped most questions in the exam,"in fact, I only answered five out of twenty questions.",Sc,F1,6.0,na_control,na_control,na_control,na_control,,21,Group 1
93,708,I skipped most questions in the exam,"in fact, I only answered five out of twenty questions.",Sc,F1,6.0,na_control,na_control,na_control,na_control,,16,Group 1
93,792,I skipped most questions in the exam,"in fact, I only answered five out of twenty questions.",Sc,F1,6.0,na_control,na_control,na_control,na_control,,21,Group 1
93,820,I skipped most questions in the exam,"in fact, I only answered five out of twenty questions.",Sc,F1,7.0,na_control,na_control,na_control,na_control,,10,Group 1
93,847,I skipped most questions in the exam,"in fact, I only answered five out of twenty questions.",Sc,F1,7.0,na_control,na_control,na_control,na_control,,20,Group 1
93,863,I skipped most questions in the exam,"in fact, I only answered five out of twenty questions.",Sc,F1,7.0,na_control,na_control,na_control,na_control,,24,Group 1
93,638,I skipped most questions in the exam,but I did answer around half of the questions.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,11,Group 23
93,662,I skipped most questions in the exam,but I did answer around half of the questions.,Sc,F2,4.0,na_control,na_control,na_control,na_control,,9,Group 23
93,706,I skipped most questions in the exam,but I did answer around half of the questions.,Sc,F2,5.0,na_control,na_control,na_control,na_control,,25,Group 23
93,736,I skipped most questions in the exam,but I did answer around half of the questions.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,20,Group 23
93,765,I skipped most questions in the exam,but I did answer around half of the questions.,Sc,F2,2.0,na_control,na_control,na_control,na_control,,12,Group 23
93,811,I skipped most questions in the exam,but I did answer around half of the questions.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,10,Group 23
93,850,I skipped most questions in the exam,but I did answer around half of the questions.,Sc,F2,3.0,na_control,na_control,na_control,na_control,,24,Group 23
93,864,I skipped most questions in the exam,but I did answer around half of the questions.,Sc,F2,3.0,na_control,na_control,na_control,na_control,,21,Group 23
94,645,He didn't find a mistake in the report,and so the report had to be revised.,S,F1,7.0,didn't,NEG,a/an,IND,,26,Group 8
94,664,He didn't find a mistake in the report,and so the report had to be revised.,S,F1,1.0,didn't,NEG,a/an,IND,,12,Group 8
94,701,He didn't find a mistake in the report,and so the report had to be revised.,S,F1,2.0,didn't,NEG,a/an,IND,,20,Group 8
94,728,He didn't find a mistake in the report,and so the report had to be revised.,S,F1,1.0,didn't,NEG,a/an,IND,,7,Group 8
94,758,He didn't find a mistake in the report,and so the report had to be revised.,S,F1,1.0,didn't,NEG,a/an,IND,,20,Group 8
94,786,He didn't find a mistake in the report,and so the report had to be revised.,S,F1,2.0,didn't,NEG,a/an,IND,Not logical,6,Group 8
94,814,He didn't find a mistake in the report,and so the report had to be revised.,S,F1,3.0,didn't,NEG,a/an,IND,,12,Group 8
94,842,He didn't find a mistake in the report,and so the report had to be revised.,S,F1,3.0,didn't,NEG,a/an,IND,,9,Group 8
94,655,He didn't find a mistake in the report,because the report was perfect.,S,F2,6.0,didn't,NEG,a/an,IND,,9,Group 5
94,709,He didn't find a mistake in the report,because the report was perfect.,S,F2,6.0,didn't,NEG,a/an,IND,,15,Group 5
94,733,He didn't find a mistake in the report,because the report was perfect.,S,F2,7.0,didn't,NEG,a/an,IND,,24,Group 5
94,762,He didn't find a mistake in the report,because the report was perfect.,S,F2,6.0,didn't,NEG,a/an,IND,,26,Group 1
94,763,He didn't find a mistake in the report,because the report was perfect.,S,F2,6.0,didn't,NEG,a/an,IND,,14,Group 5
94,793,He didn't find a mistake in the report,because the report was perfect.,S,F2,7.0,didn't,NEG,a/an,IND,,16,Group 5
94,821,He didn't find a mistake in the report,because the report was perfect.,S,F2,3.0,didn't,NEG,a/an,IND,,23,Group 5
94,848,He didn't find a mistake in the report,because the report was perfect.,S,F2,7.0,didn't,NEG,a/an,IND,,14,Group 5
94,860,He didn't find a mistake in the report,because the report was perfect.,S,F2,7.0,didn't,NEG,a/an,IND,,6,Group 5
94,644,He overlooked a mistake in the report,and so the report had to be revised.,Sc,F1,2.0,na_control,na_control,na_control,na_control,Two conjunctions: 'and so' .,6,Group 2
94,666,He overlooked a mistake in the report,and so the report had to be revised.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,12,Group 2
94,692,He overlooked a mistake in the report,and so the report had to be revised.,Sc,F1,6.0,na_control,na_control,na_control,na_control,,6,Group 2
94,719,He overlooked a mistake in the report,and so the report had to be revised.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,20,Group 2
94,747,He overlooked a mistake in the report,and so the report had to be revised.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,15,Group 2
94,777,He overlooked a mistake in the report,and so the report had to be revised.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,10,Group 2
94,810,He overlooked a mistake in the report,and so the report had to be revised.,Sc,F1,6.0,na_control,na_control,na_control,na_control,,15,Group 2
94,833,He overlooked a mistake in the report,and so the report had to be revised.,Sc,F1,6.0,na_control,na_control,na_control,na_control,,16,Group 2
94,652,He overlooked a mistake in the report,because the report was perfect.,Sc,F2,2.0,na_control,na_control,na_control,na_control,,19,Group 6
94,675,He overlooked a mistake in the report,because the report was perfect.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,23,Group 6
94,711,He overlooked a mistake in the report,because the report was perfect.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,10,Group 6
94,767,He overlooked a mistake in the report,because the report was perfect.,Sc,F2,2.0,na_control,na_control,na_control,na_control,,25,Group 6
94,795,He overlooked a mistake in the report,because the report was perfect.,Sc,F2,2.0,na_control,na_control,na_control,na_control,,19,Group 6
94,823,He overlooked a mistake in the report,because the report was perfect.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,23,Group 6
94,852,He overlooked a mistake in the report,because the report was perfect.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,14,Group 6
95,638,I didn't finish four required tasks on Monday,even though I was supposed to complete them.,S,F1,7.0,didn't,NEG,four,NMR,,14,Group 23
95,662,I didn't finish four required tasks on Monday,even though I was supposed to complete them.,S,F1,6.0,didn't,NEG,four,NMR,,20,Group 23
95,706,I didn't finish four required tasks on Monday,even though I was supposed to complete them.,S,F1,6.0,didn't,NEG,four,NMR,,19,Group 23
95,736,I didn't finish four required tasks on Monday,even though I was supposed to complete them.,S,F1,6.0,didn't,NEG,four,NMR,,7,Group 23
95,765,I didn't finish four required tasks on Monday,even though I was supposed to complete them.,S,F1,7.0,didn't,NEG,four,NMR,,14,Group 23
95,811,I didn't finish four required tasks on Monday,even though I was supposed to complete them.,S,F1,6.0,didn't,NEG,four,NMR,,15,Group 23
95,850,I didn't finish four required tasks on Monday,even though I was supposed to complete them.,S,F1,7.0,didn't,NEG,four,NMR,,23,Group 23
95,864,I didn't finish four required tasks on Monday,even though I was supposed to complete them.,S,F1,7.0,didn't,NEG,four,NMR,,23,Group 23
95,633,I didn't finish four required tasks on Monday,since I didn't have any tasks required.,S,F2,3.0,didn't,NEG,four,NMR,,18,Group 15
95,684,I didn't finish four required tasks on Monday,since I didn't have any tasks required.,S,F2,1.0,didn't,NEG,four,NMR,,15,Group 15
95,725,I didn't finish four required tasks on Monday,since I didn't have any tasks required.,S,F2,2.0,didn't,NEG,four,NMR,,16,Group 15
95,751,I didn't finish four required tasks on Monday,since I didn't have any tasks required.,S,F2,1.0,didn't,NEG,four,NMR,,24,Group 15
95,779,I didn't finish four required tasks on Monday,since I didn't have any tasks required.,S,F2,2.0,didn't,NEG,four,NMR,it just does not make sense following the first statement ,5,Group 15
95,816,I didn't finish four required tasks on Monday,since I didn't have any tasks required.,S,F2,2.0,didn't,NEG,four,NMR,,10,Group 15
95,840,I didn't finish four required tasks on Monday,since I didn't have any tasks required.,S,F2,1.0,didn't,NEG,four,NMR,,25,Group 15
95,865,I didn't finish four required tasks on Monday,since I didn't have any tasks required.,S,F2,3.0,didn't,NEG,four,NMR,,11,Group 15
95,652,I left four required tasks incomplete on Monday,even though I was supposed to complete them.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,10,Group 6
95,675,I left four required tasks incomplete on Monday,even though I was supposed to complete them.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,20,Group 6
95,711,I left four required tasks incomplete on Monday,even though I was supposed to complete them.,Sc,F1,6.0,na_control,na_control,na_control,na_control,,7,Group 6
95,767,I left four required tasks incomplete on Monday,even though I was supposed to complete them.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,18,Group 6
95,795,I left four required tasks incomplete on Monday,even though I was supposed to complete them.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,21,Group 6
95,823,I left four required tasks incomplete on Monday,even though I was supposed to complete them.,Sc,F1,6.0,na_control,na_control,na_control,na_control,,14,Group 6
95,852,I left four required tasks incomplete on Monday,even though I was supposed to complete them.,Sc,F1,6.0,na_control,na_control,na_control,na_control,,18,Group 6
95,640,I left four required tasks incomplete on Monday,since I didn't have any tasks required.,Sc,F2,1.0,na_control,na_control,na_control,na_control,conflicting info,6,Group 7
95,673,I left four required tasks incomplete on Monday,since I didn't have any tasks required.,Sc,F2,2.0,na_control,na_control,na_control,na_control,,12,Group 7
95,699,I left four required tasks incomplete on Monday,since I didn't have any tasks required.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,6,Group 7
95,726,I left four required tasks incomplete on Monday,since I didn't have any tasks required.,Sc,F2,2.0,na_control,na_control,na_control,na_control,,11,Group 7
95,755,I left four required tasks incomplete on Monday,since I didn't have any tasks required.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,21,Group 7
95,784,I left four required tasks incomplete on Monday,since I didn't have any tasks required.,Sc,F2,3.0,na_control,na_control,na_control,na_control,,10,Group 7
95,808,I left four required tasks incomplete on Monday,since I didn't have any tasks required.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,26,Group 7
95,838,I left four required tasks incomplete on Monday,since I didn't have any tasks required.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,23,Group 7
96,643,I didn't approve of every decision made by the committee,as I found all of them to be flawed.,S,F1,4.0,didn't,NEG,every,QD,,23,Group 24
96,669,I didn't approve of every decision made by the committee,as I found all of them to be flawed.,S,F1,5.0,didn't,NEG,every,QD,,9,Group 24
96,707,I didn't approve of every decision made by the committee,as I found all of them to be flawed.,S,F1,2.0,didn't,NEG,every,QD,,21,Group 24
96,737,I didn't approve of every decision made by the committee,as I found all of them to be flawed.,S,F1,6.0,didn't,NEG,every,QD,,15,Group 24
96,766,I didn't approve of every decision made by the committee,as I found all of them to be flawed.,S,F1,7.0,didn't,NEG,every,QD,,23,Group 24
96,794,I didn't approve of every decision made by the committee,as I found all of them to be flawed.,S,F1,7.0,didn't,NEG,every,QD,,21,Group 24
96,822,I didn't approve of every decision made by the committee,as I found all of them to be flawed.,S,F1,7.0,didn't,NEG,every,QD,,12,Group 24
96,851,I didn't approve of every decision made by the committee,as I found all of them to be flawed.,S,F1,7.0,didn't,NEG,every,QD,,24,Group 24
96,656,I didn't approve of every decision made by the committee,though I agreed with some of them.,S,F2,7.0,didn't,NEG,every,QD,,18,Group 17
96,677,I didn't approve of every decision made by the committee,though I agreed with some of them.,S,F2,6.0,didn't,NEG,every,QD,,5,Group 17
96,712,I didn't approve of every decision made by the committee,though I agreed with some of them.,S,F2,7.0,didn't,NEG,every,QD,,9,Group 17
96,740,I didn't approve of every decision made by the committee,though I agreed with some of them.,S,F2,7.0,didn't,NEG,every,QD,,16,Group 17
96,768,I didn't approve of every decision made by the committee,though I agreed with some of them.,S,F2,6.0,didn't,NEG,every,QD,,6,Group 17
96,796,I didn't approve of every decision made by the committee,though I agreed with some of them.,S,F2,6.0,didn't,NEG,every,QD,,5,Group 17
96,824,I didn't approve of every decision made by the committee,though I agreed with some of them.,S,F2,7.0,didn't,NEG,every,QD,,26,Group 17
96,853,I didn't approve of every decision made by the committee,though I agreed with some of them.,S,F2,7.0,didn't,NEG,every,QD,,18,Group 17
96,647,I disapproved of every decision made by the committee,as I found all of them to be flawed.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,16,Group 26
96,678,I disapproved of every decision made by the committee,as I found all of them to be flawed.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,25,Group 26
96,702,I disapproved of every decision made by the committee,as I found all of them to be flawed.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,19,Group 26
96,729,I disapproved of every decision made by the committee,as I found all of them to be flawed.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,14,Group 26
96,759,I disapproved of every decision made by the committee,as I found all of them to be flawed.,Sc,F1,5.0,na_control,na_control,na_control,na_control,,12,Group 26
96,789,I disapproved of every decision made by the committee,as I found all of them to be flawed.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,18,Group 26
96,815,I disapproved of every decision made by the committee,as I found all of them to be flawed.,Sc,F1,6.0,na_control,na_control,na_control,na_control,,10,Group 26
96,843,I disapproved of every decision made by the committee,as I found all of them to be flawed.,Sc,F1,6.0,na_control,na_control,na_control,na_control,,23,Group 26
96,644,I disapproved of every decision made by the committee,though I agreed with some of them.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,25,Group 2
96,666,I disapproved of every decision made by the committee,though I agreed with some of them.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,23,Group 2
96,692,I disapproved of every decision made by the committee,though I agreed with some of them.,Sc,F2,1.0,na_control,na_control,na_control,na_control,"If you disagreed with every decision, you cannot have agreed with some.",5,Group 2
96,719,I disapproved of every decision made by the committee,though I agreed with some of them.,Sc,F2,4.0,na_control,na_control,na_control,na_control,,24,Group 2
96,747,I disapproved of every decision made by the committee,though I agreed with some of them.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,10,Group 2
96,777,I disapproved of every decision made by the committee,though I agreed with some of them.,Sc,F2,3.0,na_control,na_control,na_control,na_control,,21,Group 2
96,810,I disapproved of every decision made by the committee,though I agreed with some of them.,Sc,F2,2.0,na_control,na_control,na_control,na_control,,10,Group 2
96,833,I disapproved of every decision made by the committee,though I agreed with some of them.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,21,Group 2
97,645,I didn't meet a few of my old friends,even though I was supposed to meet them.,S,F1,6.0,didn't,NEG,a few,QD,,5,Group 8
97,664,I didn't meet a few of my old friends,even though I was supposed to meet them.,S,F1,5.0,didn't,NEG,a few,QD,,6,Group 8
97,701,I didn't meet a few of my old friends,even though I was supposed to meet them.,S,F1,4.0,didn't,NEG,a few,QD,,11,Group 8
97,728,I didn't meet a few of my old friends,even though I was supposed to meet them.,S,F1,6.0,didn't,NEG,a few,QD,,10,Group 8
97,758,I didn't meet a few of my old friends,even though I was supposed to meet them.,S,F1,7.0,didn't,NEG,a few,QD,,26,Group 8
97,786,I didn't meet a few of my old friends,even though I was supposed to meet them.,S,F1,7.0,didn't,NEG,a few,QD,,23,Group 8
97,814,I didn't meet a few of my old friends,even though I was supposed to meet them.,S,F1,6.0,didn't,NEG,a few,QD,,24,Group 8
97,842,I didn't meet a few of my old friends,even though I was supposed to meet them.,S,F1,7.0,didn't,NEG,a few,QD,,7,Group 8
97,653,I didn't meet a few of my old friends,since there were no old friends to meet.,S,F2,4.0,didn't,NEG,a few,QD,,15,Group 18
97,680,I didn't meet a few of my old friends,since there were no old friends to meet.,S,F2,1.0,didn't,NEG,a few,QD,,26,Group 18
97,705,I didn't meet a few of my old friends,since there were no old friends to meet.,S,F2,1.0,didn't,NEG,a few,QD,,11,Group 18
97,731,I didn't meet a few of my old friends,since there were no old friends to meet.,S,F2,4.0,didn't,NEG,a few,QD,"Sounds unnatural, but, perhaps because of the subject matter, has a poetic quality and cadence to it. Substitute ""since"" in the second phrase with ""because"" and it would be far easier to believe it was written by a human.",6,Group 18
97,761,I didn't meet a few of my old friends,since there were no old friends to meet.,S,F2,6.0,didn't,NEG,a few,QD,,11,Group 18
97,791,I didn't meet a few of my old friends,since there were no old friends to meet.,S,F2,1.0,didn't,NEG,a few,QD,,6,Group 18
97,819,I didn't meet a few of my old friends,since there were no old friends to meet.,S,F2,2.0,didn't,NEG,a few,QD,,18,Group 18
97,845,I didn't meet a few of my old friends,since there were no old friends to meet.,S,F2,3.0,didn't,NEG,a few,QD,,5,Group 18
97,651,I avoided a few of my old friends,even though I was supposed to meet them.,Sc,F1,6.0,na_control,na_control,na_control,na_control,,24,Group 11
97,710,I avoided a few of my old friends,even though I was supposed to meet them.,Sc,F1,5.0,na_control,na_control,na_control,na_control,,5,Group 11
97,738,I avoided a few of my old friends,even though I was supposed to meet them.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,18,Group 11
97,774,I avoided a few of my old friends,even though I was supposed to meet them.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,10,Group 11
97,801,I avoided a few of my old friends,even though I was supposed to meet them.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,11,Group 11
97,829,I avoided a few of my old friends,even though I was supposed to meet them.,Sc,F1,6.0,na_control,na_control,na_control,na_control,,5,Group 11
97,841,I avoided a few of my old friends,even though I was supposed to meet them.,Sc,F1,6.0,na_control,na_control,na_control,na_control,,26,Group 11
97,861,I avoided a few of my old friends,even though I was supposed to meet them.,Sc,F1,5.0,na_control,na_control,na_control,na_control,"I think this makes sense, but sounds a bit awkward",5,Group 11
97,643,I avoided a few of my old friends,since there were no old friends to meet.,Sc,F2,2.0,na_control,na_control,na_control,na_control,,15,Group 24
97,669,I avoided a few of my old friends,since there were no old friends to meet.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,25,Group 24
97,707,I avoided a few of my old friends,since there were no old friends to meet.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,11,Group 24
97,737,I avoided a few of my old friends,since there were no old friends to meet.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,26,Group 24
97,766,I avoided a few of my old friends,since there were no old friends to meet.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,14,Group 24
97,794,I avoided a few of my old friends,since there were no old friends to meet.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,12,Group 24
97,822,I avoided a few of my old friends,since there were no old friends to meet.,Sc,F2,2.0,na_control,na_control,na_control,na_control,,18,Group 24
97,851,I avoided a few of my old friends,since there were no old friends to meet.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,9,Group 24
98,636,I didn't recall a quote from the book To Kill a Mockingbird,even though the quote was really impactful.,S,F1,5.0,didn't,NEG,a/an,IND,,24,Group 4
98,661,I didn't recall a quote from the book To Kill a Mockingbird,even though the quote was really impactful.,S,F1,5.0,didn't,NEG,a/an,IND,Clumsy but OK. ,6,Group 4
98,704,I didn't recall a quote from the book To Kill a Mockingbird,even though the quote was really impactful.,S,F1,1.0,didn't,NEG,a/an,IND,If it was really impactful they would remember it. ,5,Group 4
98,735,I didn't recall a quote from the book To Kill a Mockingbird,even though the quote was really impactful.,S,F1,6.0,didn't,NEG,a/an,IND,,7,Group 4
98,764,I didn't recall a quote from the book To Kill a Mockingbird,even though the quote was really impactful.,S,F1,2.0,didn't,NEG,a/an,IND,,12,Group 4
98,780,I didn't recall a quote from the book To Kill a Mockingbird,even though the quote was really impactful.,S,F1,7.0,didn't,NEG,a/an,IND,,15,Group 4
98,806,I didn't recall a quote from the book To Kill a Mockingbird,even though the quote was really impactful.,S,F1,5.0,didn't,NEG,a/an,IND,,10,Group 4
98,849,I didn't recall a quote from the book To Kill a Mockingbird,even though the quote was really impactful.,S,F1,7.0,didn't,NEG,a/an,IND,,11,Group 4
98,651,I didn't recall a quote from the book To Kill a Mockingbird,which is to say I didn't remember any quotes.,S,F2,5.0,didn't,NEG,a/an,IND,,9,Group 11
98,710,I didn't recall a quote from the book To Kill a Mockingbird,which is to say I didn't remember any quotes.,S,F2,2.0,didn't,NEG,a/an,IND,,16,Group 11
98,738,I didn't recall a quote from the book To Kill a Mockingbird,which is to say I didn't remember any quotes.,S,F2,6.0,didn't,NEG,a/an,IND,,16,Group 11
98,774,I didn't recall a quote from the book To Kill a Mockingbird,which is to say I didn't remember any quotes.,S,F2,2.0,didn't,NEG,a/an,IND,,20,Group 11
98,801,I didn't recall a quote from the book To Kill a Mockingbird,which is to say I didn't remember any quotes.,S,F2,6.0,didn't,NEG,a/an,IND,,24,Group 11
98,829,I didn't recall a quote from the book To Kill a Mockingbird,which is to say I didn't remember any quotes.,S,F2,4.0,didn't,NEG,a/an,IND,,11,Group 11
98,841,I didn't recall a quote from the book To Kill a Mockingbird,which is to say I didn't remember any quotes.,S,F2,3.0,didn't,NEG,a/an,IND,,23,Group 11
98,861,I didn't recall a quote from the book To Kill a Mockingbird,which is to say I didn't remember any quotes.,S,F2,4.0,didn't,NEG,a/an,IND,,18,Group 11
98,645,I forgot a quote from the book To Kill a Mockingbird,even though the quote was really impactful.,Sc,F1,6.0,na_control,na_control,na_control,na_control,,7,Group 8
98,664,I forgot a quote from the book To Kill a Mockingbird,even though the quote was really impactful.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,10,Group 8
98,701,I forgot a quote from the book To Kill a Mockingbird,even though the quote was really impactful.,Sc,F1,2.0,na_control,na_control,na_control,na_control,,24,Group 8
98,728,I forgot a quote from the book To Kill a Mockingbird,even though the quote was really impactful.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,24,Group 8
98,758,I forgot a quote from the book To Kill a Mockingbird,even though the quote was really impactful.,Sc,F1,6.0,na_control,na_control,na_control,na_control,,24,Group 8
98,786,I forgot a quote from the book To Kill a Mockingbird,even though the quote was really impactful.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,18,Group 8
98,814,I forgot a quote from the book To Kill a Mockingbird,even though the quote was really impactful.,Sc,F1,6.0,na_control,na_control,na_control,na_control,,19,Group 8
98,842,I forgot a quote from the book To Kill a Mockingbird,even though the quote was really impactful.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,19,Group 8
98,657,I forgot a quote from the book To Kill a Mockingbird,which is to say I didn't remember any quotes.,Sc,F2,2.0,na_control,na_control,na_control,na_control,,10,Group 3
98,682,I forgot a quote from the book To Kill a Mockingbird,which is to say I didn't remember any quotes.,Sc,F2,5.0,na_control,na_control,na_control,na_control,,9,Group 3
98,713,I forgot a quote from the book To Kill a Mockingbird,which is to say I didn't remember any quotes.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,18,Group 3
98,741,I forgot a quote from the book To Kill a Mockingbird,which is to say I didn't remember any quotes.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,24,Group 3
98,769,I forgot a quote from the book To Kill a Mockingbird,which is to say I didn't remember any quotes.,Sc,F2,3.0,na_control,na_control,na_control,na_control,,20,Group 3
98,797,I forgot a quote from the book To Kill a Mockingbird,which is to say I didn't remember any quotes.,Sc,F2,5.0,na_control,na_control,na_control,na_control,,14,Group 3
98,825,I forgot a quote from the book To Kill a Mockingbird,which is to say I didn't remember any quotes.,Sc,F2,4.0,na_control,na_control,na_control,na_control,,9,Group 3
98,854,I forgot a quote from the book To Kill a Mockingbird,which is to say I didn't remember any quotes.,Sc,F2,5.0,na_control,na_control,na_control,na_control,,15,Group 3
99,640,I didn't accept two offers for the project,despite the fact that my manager told me to accept them.,S,F1,6.0,didn't,NEG,two,NMR,,14,Group 7
99,673,I didn't accept two offers for the project,despite the fact that my manager told me to accept them.,S,F1,6.0,didn't,NEG,two,NMR,,7,Group 7
99,699,I didn't accept two offers for the project,despite the fact that my manager told me to accept them.,S,F1,7.0,didn't,NEG,two,NMR,,19,Group 7
99,726,I didn't accept two offers for the project,despite the fact that my manager told me to accept them.,S,F1,6.0,didn't,NEG,two,NMR,,19,Group 7
